tempo,enc1,enc2,enc3,strain1_filt,strain2_filt,strain3_filt,strain4_filt,strain5_filt,strain6_filt,posx_trat,posy_trat,alpha_trat
0.0,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06362767390086929,0.016096246566336906,-0.01764149910497599,0.03950520658701972,0.025228440296864878,-0.025741823371557723,0.0035348730430741888,-0.07693313691741263,0.10621483123695345
0.0009999900024999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06363756732112676,0.016073713057508723,-0.0176508149263285,0.03949528869125648,0.025237648707484867,-0.02574763845673207,0.0035727128101427407,-0.0769411434826143,0.10615824189578327
0.0019999800049999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06364740998357812,0.016051312252319396,-0.01766012365050855,0.03948542753722001,0.02524680761124957,-0.025753394442413403,0.003610643020535719,-0.07694925129777402,0.10610151904333688
0.0030000000075,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06365718785305027,0.016029063847462787,-0.01766941526113528,0.03947566562198719,0.025255915788615187,-0.02575909116219066,0.003648644002079399,-0.07695746164328529,0.1060446922151104
0.0039999900099999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06366685706966134,0.016006992297094562,-0.01767865940920316,0.039466012921682836,0.025264942874282176,-0.025764748097789336,0.0036866447694826623,-0.07696577581573329,0.10598786791662043
0.0049999800124999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06367638731794778,0.015985155278550732,-0.017687833873932458,0.0394564536694007,0.02527383884234675,-0.02577033796586058,0.0037245486752737534,-0.07697419512809964,0.10593119114700336
0.006000000015,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06368575436943309,0.015963626754883907,-0.017696908295911806,0.03944698430519805,0.02528256382081048,-0.025775821956138843,0.003762259056684443,-0.07698272090996976,0.10587480692869344
0.0069999900174999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06369493736966178,0.01594244276515456,-0.01770585705076763,0.039437603310227186,0.025291112485363962,-0.025781237151743883,0.0037997048825317774,-0.07699135450774282,0.10581882183710466
0.0079999800199999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.0637039771188465,0.015921588551266085,-0.017714663990812392,0.03942831052889703,0.02529950457106511,-0.025786634861457748,0.0038368664041475873,-0.07700009728484439,0.10576326552424098
0.0090000000225,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06371294557883549,0.015901016854647954,-0.01772330821183703,0.039419104458045376,0.025307780130167785,-0.025791974224835396,0.0038737494901129417,-0.07700895062194171,0.10570812921659929
0.0099999900249999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06372185845575534,0.015880681119528544,-0.01773179251480044,0.039409963948811286,0.025315971749836703,-0.02579720421069674,0.0039103599650381,-0.0770179159171618,0.10565340420700407
0.0109999800274999,-0.0004382802251101,0.3484327789625956,-0.0644271930911969,0.06373066977977823,0.015860559886125135,-0.017740148827706144,0.03940085362638436,0.025324070669867877,-0.025802344937011747,0.003946703610482341,-0.07702699458631217,0.10559908185323237
