tempo,enc1,enc2,enc3,strain1_filt,strain2_filt,strain3_filt,strain4_filt,strain5_filt,strain6_filt,posx_trat,posy_trat,alpha_trat
0.0,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07604677935079532,-0.007173065881793644,0.0008097235874768283,0.03974604599712008,0.02761543248262007,-0.027984776112710694,0.022119627507972865,-0.07054988318174431,0.8060109717916407
0.0009999900024999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0760501091148855,-0.007167310284203407,0.000811085100518214,0.039743291438538,0.027615531981653726,-0.02797241548702642,0.022118611128134423,-0.07055051399782235,0.8060047411551334
0.002000010005,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07605347617970898,-0.007161565146081075,0.0008125037511105768,0.03974053229373003,0.02761563664682639,-0.02796005513272357,0.0221175818952918,-0.07055115279111657,0.8059984317268261
0.0030000000075,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07605684085984965,-0.007155848255091875,0.0008139708551244478,0.03973778458249061,0.027615753942173586,-0.02794770615051991,0.022116539646907615,-0.07055179966250577,0.805992042510328
0.0039999900099999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07606013636154021,-0.007150142160828989,0.0008154533354089459,0.039735071102664644,0.027615862869306413,-0.027935430469904682,0.022115484218389065,-0.07055245471414448,0.8059855724966483
0.0050000100125,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07606330605042068,-0.007144402983408768,0.0008169357364696213,0.03973240448958549,0.027615944462203085,-0.027923248686965822,0.022114415443061922,-0.07055311804947904,0.8059790206640366
0.006000000015,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07606633597627484,-0.0071386613873921125,0.0008184059913224075,0.039729786539493814,0.02761601024907056,-0.02791117869531807,0.022113333152144223,-0.07055378977326397,0.8059723859778216
0.0069999900174999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07606929011237232,-0.007132994798665493,0.0008198662636774834,0.03972720685429021,0.027616076500636175,-0.027899248564058614,0.022112237174719607,-0.0705544699915785,0.8059656673902477
0.00800001002,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0760722439462097,-0.007127404746987896,0.0008213363366488913,0.039724661138605635,0.027616133057232657,-0.027887428092208524,0.022111127337710326,-0.0705551588118433,0.8059588638403093
0.0090000000225,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07607521061653622,-0.00712181686612671,0.0008228231178550429,0.03972215052171634,0.027616179246180327,-0.02787571284126208,0.02211000346584992,-0.0705558563428375,0.8059519742535839
0.0099999900249999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07607815311318346,-0.007116216427948758,0.0008243348718054766,0.039719674780609365,0.027616257089198074,-0.027864128201013433,0.02210886538165553,-0.07055656269471583,0.8059449975420616
0.0110000100275,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0760810412008706,-0.007110665961402619,0.0008258954524081447,0.03971722014130002,0.027616381502677187,-0.027852642645765934,0.022107712905399868,-0.07055730364117284,0.805937896084765
0.01200000003,0.0004382802251101,0.174873809818963,0.1490152765374623,0.076083877169251,-0.007105210379585164,0.0008274873779956359,0.03971476063301533,0.027616500992204265,-0.02784122533632794,0.022106545855082847,-0.07055815628565994,0.8059305592025985
0.0129999900324999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0760866877006738,-0.0070998397100394605,0.0008290680946559353,0.039712312979869324,0.02761655321967277,-0.027829905077476548,0.022105364046402825,-0.07055922341141475,0.8059228396600795
0.014000010035,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07608947236708928,-0.007094501970235138,0.0008306370650973809,0.039709914915837086,0.02761653751201848,-0.027818710682609663,0.022104167292727506,-0.07056060783554603,0.8059145901612951
0.0150000000375,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07609219956378989,-0.007089168222485372,0.0008322005280197599,0.03970757029412441,0.027616522993601497,-0.02780765335601484,0.02210295540506447,-0.07056238676312376,0.8059056998458501
0.0159999900399999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0760948871533175,-0.007083880010620296,0.0008337579445987961,0.03970524908751006,0.02761654287060291,-0.027796761256742235,0.02210172819203132,-0.0705645861372246,0.805896130790569
0.0170000100425,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07609759840082922,-0.007078710056875177,0.0008353277511706858,0.03970290636137605,0.027616533440660836,-0.02778600630912962,0.022100485459825465,-0.0705672063051757,0.8058858814842979
0.018000000045,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07610036539922337,-0.0070736606128275524,0.0008369195750269091,0.03970052564273919,0.027616437775844962,-0.027775322498302554,0.022099227012193516,-0.07057024768075634,0.805874950308457
0.0189999900474999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07610314366585678,-0.007068669558928594,0.0008385091602404871,0.03969813247285752,0.02761627687646559,-0.02776471700768182,0.022097952650400283,-0.07057371074426332,0.8058633355367854
0.02000001005,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07610586974338969,-0.007063702566659001,0.0008400722506855871,0.03969577136758062,0.02761609477895683,-0.027754199738459166,0.0220966621731974,-0.07057759604258673,0.8058510353350676
0.0210000000525,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07610853303071821,-0.007058776137398132,0.0008416116960222672,0.039693458382059975,0.027615908409730435,-0.02774374061515729,0.022095355376791543,-0.0705819041892964,0.8058380477608449
0.0219999900549999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07611115477322473,-0.007053918297087705,0.000843143897879923,0.03969117907906464,0.02761571300830722,-0.02773338072632972,0.022094032054812245,-0.07058663586473876,0.8058243707631076
0.0230000100575,0.0004382802251101,0.174873809818963,0.1490152765374623,0.0761137765437058,-0.007049130647326172,0.0008446771248027161,0.03968894071086713,0.02761550245799872,-0.027723159813937814,0.022092691998279297,-0.07059179181614426,0.805810002181972
0.02400000006,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07611641551763501,-0.007044397175656276,0.000846186437955138,0.03968676205433535,0.027615311302979874,-0.027713018687579218,0.022091334995569766,-0.07059737285774542,0.8057949397483386
0.0249999900624999,0.0004382802251101,0.174873809818963,0.1490152765374623,0.07611904075506674,-0.007039694419694967,0.0008476448632670166,0.03968463207268795,0.02761519103173557,-0.02770294492547923,0.022089960832384556,-0.07060337987090537,0.8057791810835345
