tempo,enc1,enc2,enc3,strain1_filt,strain2_filt,strain3_filt,strain4_filt,strain5_filt,strain6_filt,posx_trat,posy_trat,alpha_trat
0.0,0.0021914011255509,0.1766269307194038,0.0,0.07750575092761058,-0.009070695857775965,0.0018292293520336175,0.03835494654620332,0.026193467021764952,-0.027615023015426926,0.016371030081171307,-0.05732220637552479,0.3123894741471324
0.0009999900024999,0.0021914011255509,0.1766269307194038,0.0,0.07750494688512448,-0.009072085164455962,0.0018357075059476987,0.03835620563650738,0.02619125802585451,-0.02762004723824676,0.016360547037894635,-0.05733386847462524,0.3124044696280425
0.0019999800049999,0.0021914011255509,0.1766269307194038,0.0,0.07750410877339863,-0.009073440651256226,0.00184217319679591,0.038357473824699596,0.02618904695655903,-0.02762507228436221,0.01634993142744774,-0.05734567805107895,0.31241965473980865
0.0030000000075,0.0021914011255509,0.1766269307194038,0.0,0.07750319517807275,-0.009074762438581876,0.0018486419083889735,0.03835875732276189,0.02618681125325878,-0.027630080302143756,0.016339181573403826,-0.057357636969864914,0.3124350318804774
0.0039999900099999,0.0021914011255509,0.1766269307194038,0.0,0.0775022595565693,-0.009076078429687419,0.0018551033720735394,0.038360023037234035,0.026184552072767778,-0.027635052760745796,0.016328295778136232,-0.05736974711954639,0.3124506034784207
0.0049999800124999,0.0021914011255509,0.1766269307194038,0.0,0.07750138653871444,-0.009077412461091597,0.0018615168218956528,0.038361232451448256,0.02618230513269232,-0.027639960282908337,0.01631727232255033,-0.05738201041256916,0.31246637199271937
0.006000000015,0.0021914011255509,0.1766269307194038,0.0,0.07750063500716294,-0.009078777527659886,0.0018678733397001425,0.038362373474171624,0.026180116317278238,-0.02764474705516733,0.01630610946581206,-0.05739442878556353,0.31248233991355145
0.0069999900174999,0.0021914011255509,0.1766269307194038,0.0,0.07749999608501247,-0.009080156130357763,0.0018741870441931446,0.038363465860159894,0.026178015251050856,-0.027649433833826467,0.016294805445073,-0.05740700419965018,0.3124985097625854
0.0079999800199999,0.0021914011255509,0.1766269307194038,0.0,0.07749940601138137,-0.009081526027428705,0.0018804645955394505,0.03836455646798787,0.026175964473685132,-0.027654085417033698,0.016283358475191974,-0.05741973864074988,0.3125148840933784
0.0090000000225,0.0021914011255509,0.1766269307194038,0.0,0.07749881729461072,-0.009082906316255416,0.0018867180723203152,0.03836568334592714,0.02617387705696874,-0.027658696118648272,0.01627176674845316,-0.05743263411989707,0.31253146549177957
