tempo,enc1,enc2,enc3,strain1,strain2,strain3,strain4,strain5,strain6,posx,posy,alpha
0.0,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.0762939453125,-0.006927490234375,0.0008544921875,0.03973388671875,0.02752685546875,-0.027496337890625,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.000999990002499975,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.074951171875,-0.007293701171875,-0.000213623046875,0.039886474609375,0.027801513671875,-0.02801513671875,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.002000010005000025,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076324462890625,-0.006683349609375,0.000244140625,0.0396728515625,0.027099609375,-0.028350830078125,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.0030000000075,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.07672119140625,-0.0067138671875,0.00079345703125,0.039215087890625,0.02789306640625,-0.026611328125,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.003999990009999975,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.07757568359375,-0.008026123046875,0.000732421875,0.039306640625,0.0279541015625,-0.02691650390625,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.005000010012500025,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.078033447265625,-0.00732421875,0.001007080078125,0.03900146484375,0.02789306640625,-0.027069091796875,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.006000000015,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076904296875,-0.006011962890625,0.001068115234375,0.0394287109375,0.027435302734375,-0.025604248046875,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.006999990017499975,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.075836181640625,-0.005828857421875,0.000579833984375,0.039337158203125,0.027679443359375,-0.027069091796875,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.008000010020000024,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.075714111328125,-0.007415771484375,0.0006103515625,0.039276123046875,0.028106689453125,-0.02691650390625,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.0090000000225,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076446533203125,-0.00775146484375,0.000732421875,0.0394287109375,0.02703857421875,-0.025909423828125,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.009999990024999975,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.0767822265625,-0.006134033203125,9.1552734375e-05,0.0391845703125,0.02685546875,-0.026885986328125,0.022200000000000046,-0.07050000000000001,0.8065036732051034
0.011000010027500026,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076751708984375,-0.006195068359375,0.00018310546875,0.040130615234375,0.027618408203125,-0.027313232421875,0.022200000000000046,-0.06985000000000002,0.8074286732051034
0.01200000003,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076385498046875,-0.005645751953125,0.001434326171875,0.039642333984375,0.028594970703125,-0.026824951171875,0.022200000000000046,-0.06920000000000004,0.8083536732051033
0.012999990032499974,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.075958251953125,-0.007110595703125,0.000762939453125,0.038909912109375,0.0286865234375,-0.026031494140625,0.022200000000000046,-0.06855000000000008,0.8092786732051033
0.014000010035000026,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.07720947265625,-0.007049560546875,0.000885009765625,0.039154052734375,0.027557373046875,-0.026763916015625,0.022200000000000046,-0.0679000000000001,0.8102036732051032
0.0150000000375,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.076568603515625,-0.006988525390625,0.00103759765625,0.039215087890625,0.026611328125,-0.025543212890625,0.022200000000000046,-0.0679000000000001,0.8102036732051032
0.015999990039999974,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.0758056640625,-0.005279541015625,0.000640869140625,0.040191650390625,0.02813720703125,-0.02593994140625,0.022200000000000046,-0.0679000000000001,0.8102036732051032
0.017000010042500024,0.0004382802251101832,0.17487380981896308,0.1490152765374623,0.07513427734375,-0.005462646484375,0.000457763671875,0.040191650390625,0.028900146484375,-0.027587890625,0.022200000000000046,-0.0679000000000001,0.8102036732051032
